RecTimestamp,SendTimestamp,msgCnt,TotalRcvMsgCount,TotalLostMsgCount,纬度,经度,海拔,速度（km/h）,锁星数,地面航向(度）,ID,Source_Layer2-ID,Dest MAC ID,Band,TB Size(bit),Type,Label
1699941172,1699941172,111,730,123,116.4933,39.729972,23.4,10.779,46,59.11,NA,8000001,7,47,4264,SPAT,normal
1699941172,1699941172,112,731,123,116.493303,39.729973,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941172,1699941172,113,732,123,116.493307,39.729975,23.4,10.779,46,59.11,CCC747DFBE6C0100,8000001,7,47,4264,SPAT,normal
1699941172,1699941172,114,733,123,116.49331,39.729976,23.4,10.779,46,59.11,NA,8000001,7,47,4264,SPAT,normal
1699941172,1699941172,115,734,123,116.493313,39.729977,23.4,10.779,46,59.11,NA,8000001,7,47,4264,SPAT,normal
1699941172,1699941172,116,735,123,116.493316,39.729979,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941172,1699941173,117,736,123,116.49332,39.72998,23.4,10.779,46,59.11,NA,8000001,7,47,4264,SPAT,normal
1699941172,1699941173,118,737,123,116.493322,39.729981,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941172,1699941173,119,738,123,116.493326,39.729983,23.4,10.779,46,59.11,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941173,120,739,123,116.493328,39.729984,23.4,10.779,46,59.11,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941173,121,740,123,116.493331,39.729985,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941173,122,741,123,116.493334,39.729987,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941173,123,742,123,116.493337,39.729988,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941173,124,743,123,116.49334,39.72999,23.4,10.723,46,59.82,CCC747DFBE6C0100,8000001,7,47,4264,SPAT,normal
1699941173,1699941173,125,744,123,116.493342,39.729991,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941173,126,745,123,116.493346,39.729993,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941174,127,746,123,116.493349,39.729994,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941174,1,747,124,116.49335033860918,39.73000498784265,23.45897749288562,9.234817813175763,45,60.87302485966848,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,2,748,124,116.49334991043939,39.73000554065776,23.429635716436305,9.487381835867964,49,58.144795993856945,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,3,749,124,116.49334515340064,39.72999819037018,23.433570731898634,10.17785607831291,47,60.914307016327186,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,4,750,124,116.49334971654213,39.730001337486755,23.38430059753939,9.320840552420146,44,59.92179788152492,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,5,751,124,116.49335218944007,39.72999531799316,23.4160839313225,9.075241430951777,46,58.53186264981589,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,6,752,124,116.4933542516711,39.730002156951045,23.321300513871627,9.950043005154424,47,59.232257161920984,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,7,753,124,116.49335032801578,39.73001086081332,23.23091594646204,8.685512781220124,47,58.417987944570356,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,8,754,124,116.49334534782862,39.73000243914676,23.22029597175057,9.230883578959014,46,58.329994592962876,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,9,755,124,116.49334254914051,39.73001223702485,23.263159060159683,8.706581683778554,47,59.52593372487871,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,10,756,124,116.49333917658912,39.7300115503821,23.241676632704806,10.025432990065411,45,60.251380741173676,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,11,757,124,116.49333849752638,39.73001311037211,23.243555810811046,9.123107218891159,47,59.486255732758124,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,12,758,124,116.49333652047027,39.730014956065524,23.288188565239608,9.377173401453405,46,57.614228716129894,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,13,759,124,116.4933395100289,39.73002193823232,23.331674639859134,9.157807748477827,45,57.80889723153793,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,14,760,124,116.4933425273394,39.73003107603628,23.315320984220513,9.34410963208694,44,58.55564207032569,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,15,761,124,116.49334208876935,39.73002579271113,23.339785729477306,10.117938544890736,49,59.606925178003856,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,16,762,124,116.49333875382054,39.730034333152126,23.26167183602048,10.24629192179777,48,60.5456758399078,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,17,763,124,116.49333872687107,39.73002948329052,23.29562520151515,9.257602339938465,48,57.55863332306222,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,18,764,124,116.49334241282712,39.73003384684677,23.39304505495744,9.044489107015696,48,57.8246599518255,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,19,765,124,116.49334636326134,39.730034662994136,23.367106877626163,9.863674240952816,46,60.31466139721851,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,20,766,124,116.49335084268343,39.73003217138157,23.403542849573,9.389242373664082,45,59.939493890492145,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,21,767,124,116.49335350409653,39.730033111132435,23.380474778466308,9.148671450237392,45,57.84063594200075,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,22,768,124,116.4933507247233,39.730029410985736,23.42370249291017,8.566884097647884,48,58.27195366859568,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,23,769,124,116.4933467405292,39.73003321270848,23.51047504395294,10.184708634475527,47,59.832966574407294,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,24,770,124,116.49335173471536,39.73002541073087,23.54963645029982,8.598194966912297,45,57.23202050906957,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,25,771,124,116.49334931359493,39.73001737195733,23.565685062986837,8.54937452859194,44,60.38960638560361,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,26,772,124,116.49334658246163,39.730013015237056,23.541596263961832,9.60050726183016,47,58.78159302709635,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,27,773,124,116.49334545525592,39.73000890953045,23.477356501411503,8.872809529291693,48,59.17322513408331,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,28,774,124,116.49334958679476,39.72999989918004,23.40928417304821,8.961399048353353,48,60.26429696721151,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,29,775,124,116.49334926520694,39.730006838729444,23.31024256970723,8.836432785475601,47,57.75435587059794,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,30,776,124,116.49334490886646,39.73001112899482,23.36321536967323,9.648791388194358,49,59.2493306658458,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,31,777,124,116.49334491164255,39.73000464102504,23.33809483938111,9.35223103043002,47,58.075123088454895,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,32,778,124,116.49333996004928,39.73000571446134,23.340388201019074,9.292868657859874,47,57.17785713767075,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,33,779,124,116.49334005713344,39.73000943579597,23.245747952774906,8.472264731429272,44,57.69375670333031,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,34,780,124,116.49333840761729,39.730015629888214,23.319340200091666,8.65785559731768,48,57.12811661950905,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,35,781,124,116.49333442811717,39.73000702297194,23.392906752767928,9.142012259973308,45,60.81738611303507,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,36,782,124,116.49333468597482,39.73000609207693,23.36637728638626,8.725292115755325,46,58.902018038001756,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,37,783,124,116.49333849295479,39.73001438071038,23.354042933330753,9.825014600477564,44,60.299156535120524,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,38,784,124,116.49333351549143,39.7300189772338,23.435356162184377,9.463002897444454,49,59.110048489524345,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,39,785,124,116.49333214105673,39.73002752804471,23.468160817841078,9.878493687296261,45,60.48994894819186,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,40,786,124,116.49333519416358,39.73003027989899,23.504546207208104,9.35307495596732,46,57.48860785971801,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,41,787,124,116.49333532478256,39.730036872048714,23.593666397755626,9.129549293118627,44,57.93176146073795,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,42,788,124,116.4933364271976,39.730045211438046,23.549243273773186,10.229081671388824,45,59.830688052481584,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,43,789,124,116.49333383044119,39.73004350239914,23.516328707293024,9.811158986711538,44,57.343392019464524,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,44,790,124,116.49333762351277,39.730050872727965,23.431496408666685,8.418384675693206,45,59.44954680803615,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,45,791,124,116.49333888815097,39.730059361232314,23.45875579017281,9.801637059228165,47,59.262510226450054,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,46,792,124,116.49334165333003,39.730057508966176,23.50098337236794,10.142092975152504,49,59.28444383790953,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,47,793,124,116.49334521639972,39.73006574280491,23.57946579105909,9.623493092618338,49,59.58961158033924,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,48,794,124,116.49334212913432,39.73005650087631,23.615932763325,8.876263296051327,45,59.84628584070269,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,49,795,124,116.49334618797968,39.73004660173165,23.53603713024151,8.926235615230858,44,59.4296331139276,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,50,796,124,116.49334582846474,39.73004245157186,23.462217222372814,8.561517854885357,47,59.14504523439961,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,51,797,124,116.49334517597677,39.73005089593818,23.50164092786997,9.117980455704643,46,57.18513603204514,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,52,798,124,116.49334087943586,39.730059172261285,23.420356953438663,9.596680515886234,46,60.293709535197216,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,53,799,124,116.49333625401259,39.730067333655185,23.4059045727141,9.294582615310961,46,60.098677945604756,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,54,800,124,116.49333371510524,39.73006150965561,23.434824309413713,8.508781666411805,49,57.81708247495838,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,55,801,124,116.49333617425668,39.730060926931536,23.474117969467592,8.550746173990678,49,58.54810380292707,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,56,802,124,116.49333607744167,39.730062539673966,23.494692320590364,9.898502086111929,45,58.85534308096453,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,57,803,124,116.49333342107778,39.73005295630709,23.462680482535916,10.019302825741276,45,57.686265979979936,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,58,804,124,116.49332890559053,39.73006053230734,23.386103568191622,9.993797524697962,46,57.79708882116142,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,59,805,124,116.49332519023365,39.730050541333675,23.387727372192305,9.936033578256392,48,59.12619377753608,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,60,806,124,116.49332621535555,39.73005990209814,23.351092364162156,10.01648844756795,49,59.418108255261274,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,61,807,124,116.49332519270627,39.73005082347103,23.38236457079269,10.262564004303757,44,60.20248021680253,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,62,808,124,116.49332951067812,39.73004881469829,23.35412649733773,9.025576578423477,45,57.572667927070626,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,63,809,124,116.49333327465294,39.730041149548065,23.345998779360972,9.196045194934122,49,57.406870286354554,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,64,810,124,116.49333517787731,39.730032337066575,23.420679051499977,9.815923185607208,45,59.87835626086488,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,65,811,124,116.4933366368175,39.73002355788583,23.37676362932293,8.603468284158154,44,60.50869086886531,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,66,812,124,116.49333387935367,39.73001407838531,23.331476582781793,8.768981538990577,46,59.272912120340095,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,67,813,124,116.49332969072528,39.73001054780729,23.316290274149537,10.296122586481012,48,58.53317629324296,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,68,814,124,116.49333335721252,39.73001918282261,23.260235477260878,9.558984229038089,46,57.36467092188182,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,69,815,124,116.49333797732335,39.73002245684202,23.282896204735753,9.558907122379527,49,58.55339316599804,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,70,816,124,116.49333418801281,39.73002282846797,23.37009009459564,9.9320004383951,45,59.10679285289445,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,71,817,124,116.49333716739885,39.73002587377395,23.315048702030627,8.955345090800549,49,57.43110776627021,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,72,818,124,116.49333786898383,39.73002435936296,23.25093576795999,9.803627954447201,45,59.27453250808373,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,73,819,124,116.49333490945422,39.73002110461717,23.21429740421795,9.640568447946793,48,58.14633762802109,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,74,820,124,116.49333707229562,39.73001886147625,23.26769086318218,10.172607847999748,48,60.98850944267824,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,75,821,124,116.49334200673653,39.73001924374401,23.24568668390234,9.54462272705128,46,60.17271899875096,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,76,822,124,116.49334003440467,39.73001307083952,23.16395990273805,8.428264124310491,47,59.588088541451086,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,77,823,124,116.49333649013768,39.73001514302678,23.138207049768084,8.75597791300993,44,57.26320780595083,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,78,824,124,116.49333186963736,39.73000636925714,23.22001671977165,9.50620470206167,46,60.86960264393805,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,79,825,124,116.49333523814069,39.730014245130754,23.18437291791922,9.647659942353485,45,60.73779840789242,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,80,826,124,116.49333347719113,39.73002377813148,23.151088193732967,8.906913140929563,45,59.68436874116543,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,81,827,124,116.4933314345185,39.730027203138064,23.177659890409917,8.743015202425978,44,60.64505525856418,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,82,828,124,116.49332984655759,39.73002479146055,23.112906419633276,10.281123252197247,47,58.63467437881029,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,83,829,124,116.49333105969025,39.73003274716784,23.14344535654449,8.796400369519066,44,59.75557796771309,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,84,830,124,116.49333032830317,39.7300375118276,23.092619683246454,10.24152301153392,44,57.676859773934716,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,85,831,124,116.49333319077307,39.730027575295175,23.115743735652448,9.402384471233214,49,60.05744914406384,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,86,832,124,116.4933328210258,39.730023824884746,23.142178692781087,9.100225770339316,49,59.79474751426317,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,87,833,124,116.493331271821,39.73001630703006,23.131526948908,9.591200325444083,49,60.76325439958564,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,88,834,124,116.4933326224461,39.73002601020477,23.115294028116704,8.921227858717412,44,59.32574884145596,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,89,835,124,116.49333168448041,39.730031657290176,23.08282589912051,9.64409044911768,47,57.519932517826604,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,90,836,124,116.49333641311154,39.73002997853295,22.987549030335714,9.558743422471323,45,60.611697540138856,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,91,837,124,116.49333559747726,39.73003299428386,23.08646734135316,9.885145524665447,45,57.96415690446771,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,92,838,124,116.49333105015363,39.73003931800661,23.139970365746724,9.975795696191204,44,58.709298121320415,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,93,839,124,116.49333378300355,39.73003859263755,23.10814905846017,9.621627346892144,45,57.30397878496857,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,94,840,124,116.49333791422575,39.730037616740574,23.141478299226325,9.162925116041771,44,58.47855873575447,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,95,841,124,116.49333605144997,39.7300385328062,23.088969381874136,8.895342163333458,46,58.10093839852643,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,96,842,124,116.49333180263916,39.73004665850331,23.124901065603513,9.72977382180504,46,60.162722024122104,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,97,843,124,116.49333230730686,39.730042542015106,23.084007804020263,9.642671068055213,47,58.17294483011843,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,98,844,124,116.49332806649603,39.73003979368166,23.082034007059217,8.498414306241008,48,58.563562014532316,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,99,845,124,116.49332962912354,39.73003061105297,23.12435430726869,9.68758544027563,47,59.9655219101636,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,100,846,124,116.49332824643223,39.73002903456,23.047545057710312,9.439757769128397,45,59.26335717998042,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,101,847,124,116.49332720352294,39.73003806836984,22.964228212591458,8.89994196297273,49,59.80982449970874,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,102,848,124,116.49332841312658,39.73004193668708,23.001004524781475,9.910464465241137,45,58.740692796548174,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,103,849,124,116.49332676587612,39.730046608310765,23.064994481342485,9.880154276939361,48,60.354434306274555,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,104,850,124,116.49332712946058,39.730040036511674,22.989531923900717,9.97622848727202,46,60.429387233364956,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,105,851,124,116.4933306693709,39.73003883498347,22.892435284439294,8.803635021011315,48,59.39265627701417,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,106,852,124,116.4933291985118,39.73004211114757,22.948295113985125,8.87358648287776,47,57.848857170601256,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,107,853,124,116.49333055745193,39.73004798159232,23.007020911497435,9.331433102210946,48,58.513783449958574,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,108,854,124,116.49333281718434,39.73004177352317,23.078630839619816,10.116005234486758,44,57.90061777772652,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,109,855,124,116.49333317112428,39.73003795823786,23.076986751107817,10.018512705068726,47,60.593629753621784,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,110,856,124,116.49333752446049,39.73002825010385,22.978623655187388,8.682629012716575,46,57.17962553871662,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,111,857,124,116.4933383265672,39.730023159747915,22.967285415917583,9.766674058611642,48,60.06177683402544,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,112,858,124,116.49334086161511,39.73002173052289,22.877300715044015,9.7395053566659,48,58.22096230807406,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,113,859,124,116.49333806881116,39.73002504460587,22.91664308147632,10.257717763350975,46,58.2232254217903,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,114,860,124,116.49334214015633,39.730023755902835,22.88448966055999,9.138999278606718,48,59.34381436747597,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,115,861,124,116.49334251246023,39.73002168672118,22.89799095881891,9.956477220106212,49,59.392623968669575,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,116,862,124,116.49334254807464,39.73002170730496,22.947697853271144,9.024286753996464,44,58.386032821553265,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,117,863,124,116.49333805887801,39.73002638711797,22.86847231211827,9.686580643435315,47,58.436555175657624,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,118,864,124,116.49333390261914,39.730023053010356,22.950554877765217,8.965771479925866,49,57.76135977829632,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,119,865,124,116.49333720722692,39.73001411474681,22.957987876076324,9.837453065138613,48,58.072557473465,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,120,866,124,116.49333222461836,39.7300159739143,22.95521717492326,10.275950596542474,49,59.39381194608538,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,121,867,124,116.49333398100545,39.730016554972536,22.86298861848711,9.194029154179564,44,59.55474272124356,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,122,868,124,116.49333493774199,39.73002017634101,22.883495154707905,9.77178150090863,46,59.23167236832309,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,123,869,124,116.49333009438779,39.73001353722075,22.79119735084593,9.08548491980149,45,59.050156522486134,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,124,870,124,116.49333113856397,39.730012119938685,22.829555621272675,8.726051519327212,46,60.05392884455714,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,125,871,124,116.4933283347258,39.73001710284353,22.806599073978408,10.27569116917887,49,57.8085668622018,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,126,872,124,116.49332457993481,39.73001693859279,22.799589685006485,9.565217266123538,48,57.78373417895225,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,127,873,124,116.49332796312244,39.73001203839649,22.808592918779244,10.001413104370808,49,59.287601106914224,696E636830303000,8000001,7,47,4264,SPAT,DoS
1699941173,1699941174,1,747,124,116.493351,39.729995,23.4,10.316,46,59.62,NA,8000001,7,47,4264,SPAT,normal
1699941173,1699941174,2,748,124,116.493354,39.729996,23.4,10.723,46,59.82,NA,8000001,7,47,4264,SPAT,normal
1699941174,1699941174,3,749,124,116.493357,39.729998,23.4,10.316,46,59.62,NA,8000001,7,47,4264,SPAT,normal
1699941174,1699941174,4,750,124,116.49336,39.729999,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941174,1699941174,5,751,124,116.493362,39.73,23.4,10.316,46,59.62,NA,8000001,7,47,4264,SPAT,normal
1699941174,1699941174,6,752,124,116.493365,39.730001,23.4,10.316,46,59.62,NA,8000001,7,47,4264,SPAT,normal
1699941174,1699941174,7,753,124,116.493367,39.730002,23.4,10.316,46,59.62,NA,8000001,7,47,4264,SPAT,normal
1699941174,1699941174,8,754,124,116.49337,39.730004,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941174,1699941174,9,755,124,116.493374,39.730005,23.4,10.316,46,59.62,797A687523323334,8000001,7,47,4264,SPAT,normal
1699941174,1699941175,10,756,124,116.493378,39.730007,23.4,10.316,46,59.62,CCC747DFBE6C0100,8000001,7,47,4264,SPAT,normal
1699941174,1699941175,11,757,124,116.49338,39.730008,23.4,10.316,46,59.62,NA,8000001,7,47,4264,SPAT,normal
1699941174,1699941175,12,758,124,116.493383,39.730009,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941175,13,759,124,116.493387,39.730011,23.4,10.316,46,59.62,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941175,14,760,124,116.49339,39.730012,23.4,10.26,46,60.33,CCC747DFBE6C0100,8000001,7,47,4264,SPAT,normal
1699941175,1699941175,15,761,124,116.493393,39.730014,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941175,16,762,124,116.493395,39.730014,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941175,17,763,124,116.493397,39.730015,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941175,18,764,124,116.4934,39.730016,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941175,19,765,124,116.493403,39.730018,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941176,20,766,124,116.493406,39.730019,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941176,21,767,124,116.493408,39.73002,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941175,1699941176,22,768,124,116.493411,39.730021,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941176,23,769,124,116.493413,39.730022,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941176,24,770,124,116.493416,39.730023,23.4,10.26,46,60.33,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941176,25,771,124,116.493419,39.730024,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941176,26,772,124,116.493422,39.730025,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941176,27,773,124,116.493425,39.730026,23.4,9.704,46,61.34,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941176,28,774,124,116.493429,39.730028,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941176,29,775,124,116.493432,39.730029,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941177,30,776,124,116.493435,39.73003,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941177,31,777,124,116.493438,39.730031,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
1699941176,1699941177,32,778,124,116.493441,39.730032,23.4,10.223,46,62.56,NA,8000001,7,47,4264,SPAT,normal
